what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1517169265776
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1517169265776
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1517169265777
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1517169265777
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1517169265778
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1517169265779
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1517169265779
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1517169265780
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1517169265781
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1517169265781
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1517169265782
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1517169265782
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1517169265783
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1517169265784
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1517169265784
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1517169265785
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1517169265785
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1517169265785
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1517169265786
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1517169265787
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1517169265787
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1517169265787
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1517169265788
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1517169265789
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1517169265789
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1517169265789
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1517169265791
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1517169265791
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1517169265791
os,sysinfo,,,"linux",1517169265794
arch,sysinfo,,,"x86",1517169265794
ws,sysinfo,,,"gtk",1517169265794
locale,sysinfo,,,"en_US",1517169265794
processors,sysinfo,,,"4",1517169265794
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1517169265794
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1517169265794
java.specification.name,sysinfo,,,"Java Platform API Specification",1517169265794
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1517169265794
java.specification.version,sysinfo,,,"1.6",1517169265794
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1517169265794
java.version,sysinfo,,,"1.6.0_23",1517169265794
