what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1520398846997
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1520398847142
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1520398847281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1520398863337
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1520398867025
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1520398867856
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1520398880301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1520398883738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1520399135261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1520399138983
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1520399140078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1520399141246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1520399148991
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1520399149045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1520399151321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1520399226283
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1520399226333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1520399278783
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1520399326836
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1520399539481
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1520399539642
